word	type	count	position	team
sparingly	word	245		
remembering	word	245		
mates	word	245		
windy	word	245		
benchmark	word	245		
approved	word	245		
medlen	word	244		
siegrist	word	244		
toles	word	244		
hoyt	word	244		
burnett	word	244		
fears	word	244		
ass	word	244		
plating	word	244		
rollercoaster	word	244		
assessing	word	244		
crisp	word	244		
displaced	word	244		
reload	word	244		
intimidating	word	244		
speculating	word	244		
bido	word	244		
pin	word	244		
peaked	word	244		
relation	word	244		
ascension	word	244		
controls	word	244		
ripken	word	244		
gathered	word	244		
ponder	word	244		
kawahara	word	244		
weigel	word	243		
signaling	word	243		
fooled	word	243		
derail	word	243		
nightmarish	word	243		
torii	word	243		
accuracy	word	243		
coby	word	243		
credible	word	243		
wizard	word	243		
rejuvenated	word	243		
evaluations	word	243		
assistance	word	243		
revealing	word	243		
lame	word	243		
referenced	word	242		
smarter	word	242		
monumental	word	242		
conducted	word	242		
raced	word	242		
discouraging	word	242		
bailed	word	242		
gr	word	242		
mcgough	word	242		
translating	word	242		
cavaco	word	242		
toolsy	word	242		
fairchild	word	242		
outweigh	word	242		
facilities	word	242		
subtractions	word	242		
jojo	word	242		
maurer	word	241		
resign	word	241		
covet	word	241		
barren	word	241		
hiccup	word	241		
acumen	word	241		
halves	word	241		
biddle	word	240		
spray	word	240		
rozek	word	240		
preferences	word	240		
mom	word	240		
dose	word	240		
dragons	word	240		
eluded	word	240		
workloads	word	240		
fake	word	240		
ackert	word	240		
mj	word	240		
payor	word	240		
yunel	word	239		
donnie	word	239		
grows	word	239		
raul	word	239		
dumped	word	239		
overwhelmed	word	239		
delivers	word	239		
handily	word	239		
standouts	word	239		
vantage	word	239		
inexplicably	word	239		
shaikin	word	239		
blewett	word	239		
colors	word	239		
scouted	word	239		
dragged	word	239		
complicate	word	239		
pun	word	239		
indicators	word	239		
erratic	word	239		
minted	word	239		
vault	word	239		
ilitch	word	239		
compelled	word	239		
khalil	word	238		
unforeseen	word	238		
thousands	word	238		
seeks	word	238		
wittgren	word	238		
goodness	word	238		
monstrous	word	238		
culminated	word	238		
flush	word	238		
houghton	word	238		
dull	word	238		
deivi	word	238		
slice	word	238		
stemming	word	238		
violation	word	238		
undisclosed	word	238		
brilliantly	word	238		
tab	word	238		
cozens	word	237		
humble	word	237		
utter	word	237		
evaporated	word	237		
reinforce	word	237		
blasts	word	237		
devers	word	237		
ejection	word	237		
slams	word	237		
ol	word	237		
varied	word	237		
resemble	word	237		
daryl	word	237		
resounding	word	237		
esteury	word	237		
conduct	word	237		
airing	word	237		
valentine	word	237		
outlandish	word	237		
displays	word	237		
microscopic	word	237		
castano	word	237		
freely	word	237		
masyn	word	237		
ginn	word	236		
conundrum	word	236		
squandered	word	236		
johns	word	236		
passionate	word	236		
adductor	word	236		
hose	word	236		
executing	word	236		
sailed	word	236		
versions	word	236		
ghastly	word	236		
schanuel	word	236		
cherry	word	236		
kohl	word	236		
blanked	word	236		
snider	word	236		
escaping	word	236		
stiffness	word	236		
crashed	word	236		
tangible	word	236		
rarity	word	236		
cronin	word	236		
langosch	word	235		
mastrodonato	word	235		
zombro	word	235		
greenville	word	235		
maitan	word	235		
nogosek	word	235		
ordered	word	235		
jen	word	235		
possessed	word	235		
permitting	word	235		
heuer	word	235		
chang	word	235		
apropos	word	235		
roots	word	235		
shapes	word	235		
oller	word	235		
honesty	word	235		
lying	word	235		
havoc	word	235		
yamaguchi	word	234		
enns	word	234		
hurricane	word	234		
baffling	word	234		
smash	word	234		
relinquish	word	234		
laughing	word	234		
yomiuri	word	234		
maryland	word	234		
supplant	word	234		
endeavor	word	234		
rejoined	word	234		
fruit	word	234		
preclude	word	234		
donning	word	234		
motter	word	233		
deven	word	233		
aristides	word	233		
cedeno	word	233		
ironbirds	word	233		
bible	word	233		
niche	word	233		
bonilla	word	233		
spotted	word	233		
rubel	word	233		
chasers	word	233		
toribio	word	233		
savior	word	233		
injuring	word	233		
engaging	word	233		
snow	word	233		
browne	word	233		
augment	word	233		
gentry	word	233		
smiling	word	233		
efficiently	word	233		
mazeika	word	232		
jefry	word	232		
dobbins	word	232		
groke	word	232		
classes	word	232		
glavine	word	232		
shuttle	word	232		
randolph	word	232		
misleading	word	232		
overturned	word	232		
boushley	word	232		
quarters	word	232		
unreliable	word	232		
colombia	word	232		
devil	word	232		
accepts	word	232		
mack	word	232		
expenditure	word	232		
prohibitive	word	232		
enamored	word	232		
veen	word	232		
jobe	word	232		
jharel	word	231		
debated	word	231		
venable	word	231		
tightly	word	231		
rican	word	231		
enable	word	231		
satisfying	word	231		
buys	word	231		
busted	word	231		
insult	word	231		
packaged	word	231		
retrospect	word	231		
existent	word	231		
yajure	word	230		
gmail	word	230		
connolly	word	230		
acosta	word	230		
platelet	word	230		
wheel	word	230		
participants	word	230		
teeth	word	230		
elephant	word	230		
triolo	word	230		
alfonso	word	230		
police	word	230		
economic	word	230		
abandoned	word	230		
fronts	word	230		
transpired	word	230		
reversed	word	230		
tenders	word	229		
warp	word	229		
cone	word	229		
antonetti	word	229		
ripping	word	229		
superlative	word	229		
preferring	word	229		
mvps	word	229		
pr	word	229		
displeasure	word	229		
infrastructure	word	229		
irritation	word	229		
deem	word	229		
lasts	word	229		
cornerstones	word	229		
quatraro	word	229		
garbage	word	229		
swoop	word	229		
requisite	word	229		
evil	word	229		
successive	word	229		
outlay	word	229		
accelerate	word	229		
explores	word	228		
criticize	word	228		
lore	word	228		
sabol	word	228		
bonafide	word	228		
tweeting	word	228		
subway	word	228		
plasma	word	228		
lengthier	word	228		
jeferson	word	228		
crafty	word	228		
apologies	word	228		
mlodzinski	word	228		
coghlan	word	228		
boosting	word	228		
methods	word	228		
rails	word	228		
ripple	word	228		
runway	word	228		
punished	word	228		
robby	word	228		
gathering	word	228		
logo	word	227		
describing	word	227		
sided	word	227		
quo	word	227		
venture	word	227		
brawl	word	227		
mercifully	word	227		
refer	word	227		
disadvantage	word	227		
gillaspie	word	227		
attacked	word	227		
contingency	word	227		
yikes	word	227		
mead	word	227		
hernia	word	227		
maria	word	227		
seung	word	226		
lonnie	word	226		
gerber	word	226		
oliva	word	226		
creativity	word	226		
flyer	word	226		
fringes	word	226		
perennially	word	226		
underwood	word	226		
professor	word	226		
escalating	word	226		
gearing	word	226		
guaranteeing	word	226		
preceded	word	226		
centeno	word	225		
gaping	word	225		
leaguewide	word	225		
subscribers	word	225		
fearsome	word	225		
chalk	word	225		
weighs	word	225		
brk	word	225		
yours	word	225		
espino	word	225		
parsons	word	225		
eddy	word	225		
unfolded	word	225		
ribs	word	225		
somerset	word	225		
patellar	word	225		
stems	word	225		
trimmed	word	225		
dollander	word	225		
cleaned	word	225		
shuck	word	224		
capturing	word	224		
arena	word	224		
mazur	word	224		
holidays	word	224		
bunches	word	224		
blayne	word	224		
powers	word	224		
suggestions	word	224		
noon	word	224		
waits	word	224		
ilk	word	224		
alarm	word	224		
righthander	word	224		
presser	word	224		
cautiously	word	224		
faria	word	223		
tait	word	223		
smallest	word	223		
midland	word	223		
nw	word	223		
contested	word	223		
hurdles	word	223		
exhibited	word	223		
massively	word	223		
wolf	word	223		
ruptured	word	223		
destroying	word	223		
code	word	223		
necessitated	word	223		
spiral	word	223		
meisel	word	223		
honeywell	word	223		
facet	word	223		
birdsell	word	223		
un	word	223		
previews	word	223		
heavier	word	223		
masher	word	223		
grizzlies	word	222		
buchter	word	222		
pentecost	word	222		
dumping	word	222		
campos	word	222		
treating	word	222		
ire	word	222		
midnight	word	222		
relevance	word	222		
embarrassed	word	222		
tempted	word	222		
banister	word	222		
fs	word	222		
universally	word	222		
apr	word	222		
eventful	word	222		
mlive	word	222		
insurmountable	word	222		
untenable	word	222		
awaits	word	222		
capsule	word	222		
doncon	word	222		
sarris	word	222		
nightcap	word	222		
bowen	word	222		
partnership	word	222		
gelof	word	222		
hybrid	word	222		
jeanmar	word	221		
chin	word	221		
dubbed	word	221		
scrambling	word	221		
exercises	word	221		
protocol	word	221		
portions	word	221		
ali	word	221		
plummet	word	221		
termed	word	221		
bow	word	221		
flirted	word	221		
mmn	word	220		
pst	word	220		
cleanly	word	220		
grasshoppers	word	220		
unsettled	word	220		
burner	word	220		
missouri	word	220		
flare	word	220		
leans	word	220		
jong	word	220		
marshall	word	220		
capitalized	word	220		
compensated	word	220		
quantify	word	220		
dazzled	word	220		
introduce	word	220		
construct	word	220		
caveats	word	220		
clue	word	220		
listened	word	219		
daz	word	219		
images	word	219		
hesitation	word	219		
spacious	word	219		
nerves	word	219		
victimized	word	219		
commonly	word	219		
glimmer	word	219		
correlation	word	219		
ascended	word	219		
marker	word	219		
rebuilds	word	219		
crowds	word	219		
cousins	word	219		
montemurro	word	219		
shewmake	word	219		
headlining	word	219		
expenditures	word	219		
pohlads	word	219		
coincided	word	219		
excels	word	219		
predominantly	word	219		
classified	word	219		
snyder	word	219		
computer	word	219		
reuniting	word	219		
bogey	word	218		
precious	word	218		
disc	word	218		
peaks	word	218		
poche	word	218		
exec	word	218		
slapped	word	218		
hiatus	word	218		
lowder	word	218		
erupted	word	218		
surround	word	218		
fallout	word	218		
affairs	word	218		
churn	word	218		
scottsdale	word	218		
dovydas	word	217		
cingrani	word	217		
gurnick	word	217		
instructor	word	217		
nesn	word	217		
searage	word	217		
waiving	word	217		
hats	word	217		
tobias	word	217		
blueclaws	word	217		
subtraction	word	217		
stressful	word	217		
schreiber	word	217		
tense	word	217		
procedures	word	217		
visits	word	217		
emerges	word	217		
sway	word	217		
disparity	word	217		
ghiroli	word	217		
commentary	word	217		
rotational	word	217		
influenced	word	217		
clash	word	217		
pounce	word	217		
jettisoned	word	217		
bin	word	217		
footwork	word	217		
dereck	word	216		
sardinas	word	216		
frogs	word	216		
francoeur	word	216		
oca	word	216		
glendale	word	216		
booed	word	216		
confusion	word	216		
bent	word	216		
dear	word	216		
temperature	word	216		
forego	word	216		
jury	word	216		
effross	word	216		
z	word	216		
inferior	word	216		
kade	word	216		
wilfredo	word	216		
righted	word	216		
recognizing	word	216		
characterized	word	216		
scrap	word	216		
sufficiently	word	216		
hollywood	word	216		
maneuver	word	216		
expired	word	216		
dozens	word	216		
tentatively	word	216		
feast	word	216		
jokes	word	216		
disappear	word	216		
mounted	word	216		
azocar	word	216		
bargains	word	216		
rooted	word	216		
attributable	word	216		
yacabonis	word	215		
schmitt	word	215		
illustrate	word	215		
pictures	word	215		
volumes	word	215		
cashing	word	215		
peroza	word	215		
maddening	word	215		
timer	word	215		
swift	word	215		
clocks	word	215		
eerily	word	215		
vavra	word	215		
aimed	word	215		
trustworthy	word	215		
loosely	word	215		
unorthodox	word	215		
inexperience	word	215		
leeway	word	215		
coup	word	215		
bernardino	word	215		
thresholds	word	215		
amick	word	214		
shoe	word	214		
lowell	word	214		
rave	word	214		
astronomical	word	214		
hale	word	214		
trademark	word	214		
grit	word	214		
baro	word	214		
butter	word	214		
bread	word	214		
extensively	word	214		
daughter	word	214		
brantly	word	214		
truck	word	214		
navigating	word	214		
locations	word	214		
underneath	word	214		
avoids	word	214		
introductory	word	214		
duarte	word	214		
valuation	word	213		
mandate	word	213		
marvel	word	213		
bolt	word	213		
dimensional	word	213		
upping	word	213		
predecessor	word	213		
transform	word	213		
eighteen	word	213		
frontier	word	213		
horses	word	213		
liover	word	213		
ecstatic	word	213		
mccaughan	word	213		
venue	word	213		
ensured	word	213		
penalization	word	213		
plummer	word	212		
mario	word	212		
slashline	word	212		
advocate	word	212		
mirrors	word	212		
misplayed	word	212		
cooking	word	212		
circling	word	212		
harrisburg	word	212		
periphery	word	212		
lateral	word	212		
az	word	212		
voices	word	212		
skilled	word	212		
enduring	word	212		
frontrunners	word	212		
pectoral	word	212		
install	word	212		
yusmeiro	word	211		
daddy	word	211		
underdog	word	211		
cart	word	211		
cell	word	211		
goats	word	211		
cecconi	word	211		
clinton	word	211		
activating	word	211		
curves	word	211		
glorious	word	211		
unwillingness	word	211		
rebuilt	word	211		
boos	word	211		
admission	word	211		
balloon	word	211		
illustrious	word	211		
complaints	word	211		
arguable	word	211		
confirmation	word	211		
blind	word	211		
stumbling	word	211		
encina	word	210		
pazos	word	210		
fondly	word	210		
jv	word	210		
arrested	word	210		
crisis	word	210		
openness	word	210		
misery	word	210		
rope	word	210		
csn	word	210		
saint	word	210		
exits	word	210		
minority	word	210		
berths	word	210		
chops	word	210		
loom	word	210		
littered	word	210		
soured	word	210		
scope	word	210		
enyel	word	210		
bagger	word	210		
ibanez	word	210		
denton	word	210		
bones	word	210		
michel	word	209		
yonathan	word	209		
snubbed	word	209		
granite	word	209		
yo	word	209		
instructional	word	209		
nineteen	word	209		
detrimental	word	209		
ir	word	209		
untapped	word	209		
dud	word	209		
blogs	word	209		
cod	word	209		
saucedo	word	209		
reeled	word	209		
luetge	word	209		
rudick	word	209		
rub	word	209		
roundup	word	209		
fruitful	word	209		
excelling	word	209		
departments	word	209		
misfortune	word	209		
contacted	word	209		
candid	word	209		
parking	word	209		
morale	word	209		
lab	word	209		
tanked	word	209		
dodged	word	209		
schedules	word	209		
temper	word	209		
gipson	word	209		
ackley	word	208		
shaun	word	208		
topps	word	208		
hurled	word	208		
koufax	word	208		
dying	word	208		
mixture	word	208		
wheeler	word	208		
smacking	word	208		
overpaying	word	208		
units	word	208		
setter	word	208		
messy	word	208		
replenish	word	208		
shines	word	208		
waguespack	word	208		
ranch	word	208		
safeco	word	207		
mantra	word	207		
mayfield	word	207		
punches	word	207		
unsung	word	207		
scotg	word	207		
anchoring	word	207		
nicola	word	207		
adjusts	word	207		
woodbery	word	207		
falters	word	207		
tenuous	word	207		
viability	word	207		
patchwork	word	207		
unlocked	word	207		
echoed	word	207		
reminding	word	207		
noble	word	207		
burgeoning	word	207		
rusney	word	206		
telegram	word	206		
kloffenstein	word	206		
tb	word	206		
admitting	word	206		
rocking	word	206		
laughable	word	206		
pennsylvania	word	206		
mirage	word	206		
reap	word	206		
litany	word	206		
handsomely	word	206		
knotted	word	206		
muscles	word	206		
feedback	word	206		
subjective	word	206		
hello	word	206		
accused	word	206		
occurring	word	206		
hopefuls	word	206		
marcels	word	206		
greiner	word	205		
cheslor	word	205		
asche	word	205		
alomar	word	205		
girsch	word	205		
overage	word	205		
swoon	word	205		
childhood	word	205		
singular	word	205		
gesture	word	205		
reflecting	word	205		
tighter	word	205		
begging	word	205		
disheartening	word	205		
madness	word	205		
painted	word	205		
rothschild	word	204		
alfredo	word	204		
presley	word	204		
groundwork	word	204		
objectively	word	204		
camps	word	204		
fest	word	204		
discounted	word	204		
stumble	word	204		
fashioned	word	204		
cue	word	204		
refusing	word	204		
misiewicz	word	204		
aligns	word	204		
trotting	word	204		
accountable	word	204		
yu	word	204		
jorel	word	204		
demonstrates	word	204		
fragile	word	204		
embracing	word	204		
luiz	word	203		
revocable	word	203		
monthly	word	203		
reliably	word	203		
collier	word	203		
mcgehee	word	203		
surged	word	203		
wrench	word	203		
relentless	word	203		
goodman	word	203		
nudged	word	203		
nationally	word	203		
bolton	word	203		
hinges	word	203		
creep	word	203		
nhl	word	203		
flown	word	203		
guilty	word	203		
outrageous	word	203		
gearrin	word	202		
permission	word	202		
rebounding	word	202		
polish	word	202		
capping	word	202		
pavin	word	202		
transformation	word	202		
excite	word	202		
extraordinarily	word	202		
bees	word	202		
dedniel	word	202		
giveaway	word	202		
swelling	word	202		
wanna	word	202		
characters	word	202		
cranked	word	202		
awry	word	202		
dealings	word	202		
hogg	word	202		
induction	word	202		
eased	word	202		
coppy	word	201		
bourn	word	201		
willis	word	201		
designs	word	201		
delays	word	201		
reflective	word	201		
vet	word	201		
uncle	word	201		
hyoung	word	201		
barreled	word	201		
pumped	word	201		
ins	word	201		
resides	word	201		
wipe	word	201		
dial	word	201		
oli	word	201		
footed	word	201		
willians	word	200		
tree	word	200		
debating	word	200		
ironic	word	200		
moonshot	word	200		
throwback	word	200		
inching	word	200		
unthinkable	word	200		
rocks	word	200		
ropes	word	200		
sacrificed	word	200		
dingler	word	200		
mobility	word	200		
delaying	word	200		
unfolds	word	200		
amassing	word	200		
baseballers	word	200		
bury	word	200		
shied	word	200		
geoff	word	200		
timelines	word	200		
hilarious	word	200		
evolution	word	200		
suck	word	200		
hazelbaker	word	199		
neely	word	199		
wallace	word	199		
employer	word	199		
contemplating	word	199		
slouch	word	199		
starved	word	199		
emphasizing	word	199		
pot	word	199		
aka	word	199		
opportunistic	word	199		
strung	word	199		
aberration	word	199		
nemesis	word	199		
elevating	word	199		
flu	word	199		
damaging	word	199		
addresses	word	199		
advantageous	word	199		
deluca	word	199		
fees	word	199		
bettis	word	198		
obtaining	word	198		
gerson	word	198		
dubious	word	198		
dawson	word	198		
dialogue	word	198		
bomba	word	198		
gritty	word	198		
deposited	word	198		
backfired	word	198		
allotted	word	198		
golf	word	198		
limping	word	198		
resilient	word	198		
paramount	word	198		
bowling	word	198		
robbing	word	198		
anne	word	198		
debt	word	198		
overhauled	word	198		
overwhelmingly	word	198		
fof	word	198		
operates	word	198		
morin	word	197		
herrmann	word	197		
attanasio	word	197		
hinder	word	197		
benefitted	word	197		
idle	word	197		
janson	word	197		
regressing	word	197		
imply	word	197		
https	word	197		
bitten	word	197		
floundering	word	197		
grueling	word	197		
hiding	word	197		
cliche	word	197		
digiovanna	word	197		
holy	word	197		
basket	word	197		
unwelcome	word	197		
forming	word	197		
clearest	word	197		
estevan	word	197		
ensures	word	197		
whirlwind	word	197		
wingenter	word	197		
jewel	word	197		
valaika	word	196		
cth	word	196		
birdsong	word	196		
hindered	word	196		
comps	word	196		
nowadays	word	196		
moral	word	196		
reigns	word	196		
tweaking	word	196		
characteristics	word	196		
scan	word	196		
remote	word	196		
stephens	word	196		
respects	word	196		
shintaro	word	196		
trivia	word	196		
njigba	word	196		
toscano	word	196		
emphasize	word	196		
unchanged	word	196		
higgins	word	196		
rocchio	word	196		
fractures	word	196		
fredi	word	195		
implementation	word	195		
tragic	word	195		
crossroads	word	195		
carew	word	195		
dislocated	word	195		
melton	word	195		
beavers	word	195		
putouts	word	195		
prevailed	word	195		
seriousness	word	195		
ringing	word	195		
charging	word	195		
fierce	word	195		
outperforming	word	195		
composed	word	195		
narratives	word	195		
forgo	word	195		
shabby	word	195		
specify	word	195		
precarious	word	195		
praising	word	195		
lob	word	195		
sums	word	195		
cameras	word	195		
mitt	word	195		
administrative	word	195		
dialed	word	195		
chronicles	word	194		
practical	word	194		
ubaldo	word	194		
demote	word	194		
acclimated	word	194		
paints	word	194		
bng	word	194		
detriment	word	194		
comprehensive	word	194		
yorke	word	194		
stanford	word	194		
witnessing	word	194		
consequence	word	194		
indiana	word	194		
shorten	word	194		
abandon	word	194		
pennants	word	194		
vets	word	194		
mathias	word	194		
narrowed	word	194		
osich	word	193		
riggleman	word	193		
bandy	word	193		
buehrle	word	193		
ransom	word	193		
soared	word	193		
bunts	word	193		
schilling	word	193		
tjs	word	193		
suspects	word	193		
copy	word	193		
bernie	word	193		
inept	word	193		
photos	word	193		
dual	word	193		
spit	word	193		
alfonzo	word	193		
carousel	word	193		
adventure	word	193		
bond	word	193		
import	word	193		
navigated	word	193		
fed	word	193		
shuttled	word	193		
prompt	word	193		
dropoff	word	193		
hockey	word	193		
monfort	word	193		
undervalued	word	193		
acts	word	193		
kilome	word	192		
macphail	word	192		
rant	word	192		
fancy	word	192		
belting	word	192		
twelfth	word	192		
desires	word	192		
pumping	word	192		
rewarding	word	192		
encountered	word	192		
behold	word	192		
guesses	word	192		
def	word	192		
rosiak	word	192		
speech	word	192		
soak	word	192		
continuously	word	192		
jaxon	word	192		
ivb	word	192		
diminishing	word	192		
releases	word	192		
insignificant	word	192		
hermosillo	word	191		
herd	word	191		
geno	word	191		
miraculous	word	191		
shirts	word	191		
stamina	word	191		
procedural	word	191		
alumni	word	191		
shove	word	191		
freaking	word	191		
snapping	word	191		
adrenaline	word	191		
observation	word	191		
blaze	word	191		
prestigious	word	191		
email	word	191		
auburn	word	191		
estes	word	191		
riches	word	191		
slowest	word	191		
emmet	word	191		
regional	word	191		
entitled	word	191		
hamper	word	191		
affinity	word	191		
petricka	word	190		
fryer	word	190		
neftali	word	190		
boo	word	190		
beaty	word	190		
weakly	word	190		
tackle	word	190		
claw	word	190		
grim	word	190		
stormed	word	190		
medicals	word	190		
beard	word	190		
rylan	word	190		
hypothetically	word	190		
brendon	word	190		
casting	word	190		
downtown	word	190		
precursor	word	190		
daza	word	189		
bashlor	word	189		
tatsuya	word	189		
rowley	word	189		
grimm	word	189		
heaven	word	189		
strengthening	word	189		
knoxville	word	189		
kudos	word	189		
principal	word	189		
refined	word	189		
thorn	word	189		
electrifying	word	189		
crow	word	189		
input	word	189		
unprotected	word	189		
reckoned	word	189		
strings	word	189		
leaked	word	189		
remarks	word	189		
alexy	word	189		
payment	word	189		
foresee	word	189		
forms	word	189		
conlon	word	188		
venters	word	188		
quiroz	word	188		
dilson	word	188		
chats	word	188		
participant	word	188		
salty	word	188		
dewitt	word	188		
jermaine	word	188		
responses	word	188		
consequently	word	188		
flourished	word	188		
offload	word	188		
mcgwire	word	188		
explode	word	188		
painfully	word	188		
mysterious	word	188		
arc	word	188		
ozuna	word	188		
tagging	word	188		
tortugas	word	188		
berman	word	188		
mn	word	188		
regaining	word	188		
centric	word	188		
cox	word	188		
inherently	word	188		
swiss	word	188		
fiery	word	188		
offs	word	188		
handedly	word	188		
powell	word	187		
wagaman	word	187		
stunned	word	187		
letdown	word	187		
exploit	word	187		
disease	word	187		
allocated	word	187		
creeping	word	187		
columbia	word	187		
dislike	word	187		
frozen	word	187		
pops	word	187		
heaters	word	187		
ev	word	187		
flop	word	187		
sparse	word	187		
inquiries	word	187		
unrestricted	word	187		
girlfriend	word	187		
crept	word	187		
layne	word	186		
belisle	word	186		
suits	word	186		
abound	word	186		
plutko	word	186		
zamora	word	186		
slade	word	186		
towel	word	186		
happier	word	186		
roaring	word	186		
scattering	word	186		
yordan	word	186		
followers	word	186		
income	word	186		
tighten	word	186		
combines	word	186		
battered	word	186		
fares	word	186		
martini	word	186		
splitters	word	186		
sizeable	word	186		
poyner	word	185		
stanton	word	185		
inactive	word	185		
commercial	word	185		
opportune	word	185		
extract	word	185		
separates	word	185		
starred	word	185		
geared	word	185		
torre	word	185		
guthrie	word	185		
casualty	word	185		
dykstra	word	185		
shuffield	word	185		
combat	word	185		
rampant	word	185		
alum	word	185		
ravine	word	185		
teaching	word	185		
warrants	word	185		
histories	word	185		
divide	word	185		
hearty	word	185		
baked	word	185		
brenton	word	185		
sanoja	word	185		
unfathomable	word	185		
composition	word	185		
icing	word	185		
intercostal	word	185		
slugfest	word	185		
tzu	word	184		
schimpf	word	184		
benching	word	184		
hoover	word	184		
england	word	184		
shrinking	word	184		
dedication	word	184		
ditto	word	184		
nails	word	184		
qualifiers	word	184		
parentheses	word	184		
admire	word	184		
hawks	word	184		
wished	word	184		
iffy	word	184		
relaxed	word	184		
overcoming	word	184		
fundamentals	word	184		
commodities	word	184		
finisher	word	184		
deference	word	184		
numbered	word	184		
spence	word	184		
mizuhara	word	184		
lacy	word	184		
balky	word	184		
announcers	word	184		
rostered	word	184		
appetite	word	184		
inflation	word	184		
lend	word	184		
nicolino	word	183		
fiscal	word	183		
publishing	word	183		
risking	word	183		
steroid	word	183		
visibly	word	183		
umpiring	word	183		
ineptitude	word	183		
carr	word	183		
exclamation	word	183		
mata	word	183		
transferring	word	183		
christina	word	183		
meh	word	183		
credence	word	183		
lengthen	word	183		
smack	word	183		
szczur	word	182		
kozma	word	182		
schlittler	word	182		
submissions	word	182		
outfields	word	182		
publication	word	182		
lh	word	182		
pinstriped	word	182		
underwhelmed	word	182		
fledged	word	182		
riser	word	182		
bail	word	182		
asterisk	word	182		
chalked	word	182		
assumptions	word	182		
rickey	word	182		
sunshine	word	182		
dealer	word	182		
diverse	word	182		
malloy	word	182		
carlton	word	182		
bostick	word	181		
poncedeleon	word	181		
armenteros	word	181		
arihara	word	181		
liberty	word	181		
conor	word	181		
swirl	word	181		
contributes	word	181		
incapable	word	181		
excessive	word	181		
sputtered	word	181		
tentative	word	181		
warts	word	181		
viewers	word	181		
edgardo	word	181		
holton	word	181		
punctuated	word	181		
measuring	word	181		
guiding	word	181		
jammed	word	181		
botched	word	181		
intrasquad	word	181		
windows	word	181		
meghan	word	181		
sailing	word	181		
replicating	word	181		
awe	word	181		
francys	word	181		
renowned	word	181		
relate	word	181		
tuning	word	181		
snelling	word	181		
blandino	word	181		
elattrache	word	181		
ngoepe	word	180		
captains	word	180		
nomination	word	180		
mutually	word	180		
olds	word	180		
advisor	word	180		
rests	word	180		
lakes	word	180		
foray	word	180		
accelerated	word	180		
restore	word	180		
mcwilliams	word	180		
forfeiting	word	180		
leapfrog	word	180		
lest	word	180		
regrettable	word	180		
retires	word	180		
pounced	word	180		
pacing	word	180		
poster	word	180		
budgetary	word	180		
wahl	word	179		
lavarnway	word	179		
hochevar	word	179		
misner	word	179		
mengden	word	179		
yadiel	word	179		
sand	word	179		
boatload	word	179		
woman	word	179		
complements	word	179		
tripper	word	179		
throwers	word	179		
tbs	word	179		
wrigleyville	word	179		
lifelong	word	179		
popkins	word	179		
thole	word	179		
tumble	word	179		
proceedings	word	179		
donned	word	179		
nuts	word	179		
charlee	word	179		
shorthanded	word	179		
muckdogs	word	178		
gagnon	word	178		
hisashi	word	178		
tito	word	178		
sabr	word	178		
nix	word	178		
crying	word	178		
wick	word	178		
mlbtraderumors	word	178		
jet	word	178		
defenses	word	178		
election	word	178		
antics	word	178		
rainout	word	178		
wicked	word	178		
restock	word	178		
unknowns	word	178		
flirting	word	178		
brewing	word	178		
patiently	word	178		
complained	word	178		
crystal	word	178		
regrets	word	178		
frightening	word	178		
eternal	word	178		
teenage	word	178		
trees	word	178		
compromise	word	178		
structured	word	178		
rehabs	word	178		
hobbled	word	178		
pivoting	word	178		
bemboom	word	178		
bennett	word	178		
guardado	word	178		
gamer	word	178		
infusion	word	178		
levi	word	178		
spurred	word	178		
hildenberger	word	177		
colabello	word	177		
producers	word	177		
yellow	word	177		
messages	word	177		
literal	word	177		
dashed	word	177		
chopper	word	177		
viral	word	177		
plague	word	177		
prominence	word	177		
bechtold	word	177		
dancing	word	177		
harmless	word	177		
prevents	word	177		
fv	word	177		
hustling	word	177		
thinner	word	177		
averse	word	177		
despaigne	word	176		
calibre	word	176		
williamsport	word	176		
singing	word	176		
bbwaa	word	176		
seibu	word	176		
employing	word	176		
vein	word	176		
chess	word	176		
accountability	word	176		
countries	word	176		
passive	word	176		
aramis	word	176		
overuse	word	176		
sideways	word	176		
nc	word	176		
waving	word	176		
monitored	word	176		
drubbing	word	176		
armando	word	176		
unproductive	word	176		
quickness	word	176		
vaulted	word	176		
korey	word	176		
thirties	word	176		
presenting	word	176		
forbes	word	176		
johnston	word	176		
dismissal	word	176		
moll	word	176		
jefferies	word	176		
skoglund	word	175		
kwang	word	175		
beckett	word	175		
flood	word	175		
hatcher	word	175		
concentrate	word	175		
tempered	word	175		
useless	word	175		
stymied	word	175		
scoff	word	175		
stripped	word	175		
fleet	word	175		
pereda	word	175		
cure	word	175		
dormant	word	175		
women	word	175		
glen	word	175		
butt	word	175		
kennys	word	175		
preserving	word	175		
jude	word	175		
encounter	word	175		
violating	word	175		
impeccable	word	175		
cheaply	word	175		
privilege	word	175		
presume	word	175		
succession	word	175		
anonymous	word	175		
diet	word	175		
resembles	word	175		
correction	word	175		
eyebrow	word	175		
assortment	word	175		
bridwell	word	174		
mansolino	word	174		
barrera	word	174		
recruiting	word	174		
olympics	word	174		
reestablish	word	174		
speculates	word	174		
malone	word	174		
capably	word	174		
manufacture	word	174		
tri	word	174		
bore	word	174		
soccer	word	174		
stro	word	174		
nods	word	174		
eyed	word	174		
hangs	word	174		
toglia	word	174		
manipulate	word	174		
