word,count
resist,158
fizzled,158
chunks,158
unrelated,158
jettison,158
soularie,158
decreasing,158
cogs,158
mitigated,158
statue,158
moderately,158
mabry,158
hugely,158
kolarek,158
kriske,158
goody,157
vaccinated,157
centering,157
ogasawara,157
newton,157
pettitte,157
se,157
julks,157
inquiring,157
rebounds,157
outfit,157
uncorked,157
powder,157
opp,157
noel,157
overstated,157
gibaut,157
spotless,157
jonathon,157
loop,157
colleagues,157
conversion,157
ravelo,157
canzone,157
refrain,157
bullets,157
permit,157
payors,157
szymborski,156
adduci,156
expectancy,156
dezenzo,156
inserting,156
masterpiece,156
fathom,156
prevalent,156
incremental,156
patrol,156
framed,156
tightrope,156
mcdowell,156
rung,156
object,156
breeze,156
taters,156
bicep,156
leaps,156
beside,156
judged,156
uniquely,156
inject,156
louisiana,156
schrock,155
mlbpipeline,155
arano,155
jenifer,155
redlegs,155
sabermetrics,155
castellano,155
britain,155
silva,155
complimentary,155
spine,155
aims,155
supreme,155
yohander,155
recognizes,155
hills,155
gassed,155
precipice,155
tinker,155
plentiful,155
sawchik,155
mmo,155
mileage,155
landon,155
attrition,155
compounded,155
delight,155
urge,155
matures,155
guyer,154
sd,154
stave,154
trickle,154
opined,154
negativity,154
demolished,154
communications,154
profit,154
steeper,154
ditch,154
barreling,154
valente,154
remedy,154
indictment,154
supplied,154
emily,154
loomed,154
katz,154
sister,154
playable,154
predictive,154
zwelling,154
candidly,154
richer,154
helfand,154
tips,154
yennsy,153
rumoured,153
appalachian,153
castrovince,153
recker,153
deservedly,153
wilcox,153
italy,153
whomever,153
damon,153
punish,153
complaint,153
glasses,153
screams,153
ifa,153
equals,153
dumpster,153
temperatures,153
appointed,153
monasterio,153
booing,153
maneuvering,153
tejay,153
maddie,153
adopt,153
plunge,153
provisions,153
keoni,153
ascend,153
jhony,153
probabilities,153
peculiar,153
predicated,153
edubray,152
whalen,152
whitecaps,152
cunningham,152
christin,152
planted,152
unpopular,152
mathematically,152
contemplate,152
schooler,152
warmed,152
advocating,152
positivity,152
tx,152
coax,152
stan,152
lancaster,152
variation,152
reconsider,152
bloggers,152
wildness,152
ascending,152
clouds,152
checkered,152
spurts,152
olerud,152
shun,152
lowlights,152
coughing,152
des,152
survey,152
constitute,152
scully,152
pans,152
pants,152
unicorn,152
microscope,152
pertaining,152
duane,152
damned,152
differ,152
crowned,152
wit,152
specified,152
stamp,152
sousa,152
mar,152
jairo,152
breyvic,151
fluharty,151
morse,151
venditte,151
cowart,151
endeavors,151
latched,151
unreal,151
region,151
startling,151
faint,151
arbitrary,151
ralph,151
starring,151
unremarkable,151
orders,151
disturbing,151
miniscule,151
council,151
patches,151
adon,151
friar,151
necessitate,151
amass,151
urgent,151
acknowledges,151
exhibit,151
triumphant,151
digress,151
adage,151
tags,151
domination,151
champagne,151
cisnero,151
tissue,151
darwinzon,150
araujo,150
itunes,150
coonrod,150
outspoken,150
broadcasters,150
moneyball,150
fo,150
redeem,150
olympic,150
comforting,150
baffled,150
beautifully,150
defeats,150
ppi,150
millas,150
racing,150
vance,150
supports,150
refinement,150
burr,150
screw,150
teacher,150
whacked,150
assemble,150
solace,150
madris,150
morphed,150
bursts,150
hampton,150
beeter,150
gossett,149
woodman,149
xm,149
pozo,149
bandwagon,149
logue,149
hof,149
impatient,149
pounder,149
bum,149
rational,149
capps,149
medicine,149
doc,149
pereira,149
tayron,149
facial,149
boils,149
reviewed,149
pique,149
stashak,149
dominoes,149
manifest,149
cooler,149
inform,149
absorbing,149
dribbler,149
damper,149
roadblocks,149
blash,148
rumour,148
viloria,148
eshelman,148
huston,148
busts,148
anticipates,148
hyeseong,148
furious,148
casts,148
jerk,148
dimaggio,148
locklear,148
disclaimer,148
dnp,148
quijada,148
admits,148
authored,148
kinks,148
cute,148
dissimilar,148
apt,148
unveiled,148
lenyn,148
moines,148
chilly,148
inclement,148
introducing,148
fund,148
bryant,148
entrance,148
engagement,148
yelling,148
breezed,148
quieted,148
isaiah,148
reshape,148
movies,148
removes,148
fickle,148
dragging,148
guduan,147
shafer,147
garneau,147
celebrations,147
educated,147
feeding,147
contagious,147
ole,147
humberto,147
combinations,147
sorting,147
yep,147
precision,147
kitchen,147
dotted,147
polo,147
emphatically,147
lifeless,147
spirits,147
token,147
toy,147
shrink,147
cursed,147
organized,147
chairs,147
dempster,147
stab,147
snead,147
forgiven,147
charity,147
katoh,146
separating,146
cowles,146
rounders,146
verducci,146
hairline,146
apology,146
halloween,146
stir,146
clarkin,146
rolen,146
coaxed,146
americans,146
mcilwain,146
meltdowns,146
reinstate,146
merchandise,146
flailing,146
absorbed,146
sr,146
digital,146
refresher,146
democrat,146
concussions,146
angst,146
secondaries,146
bashing,146
docket,146
flex,146
optics,146
sniff,146
envy,146
eno,146
trusts,146
fla,146
kerr,146
valuing,146
emulate,146
footage,146
stall,146
dearly,146
parlay,146
cederlind,145
wojciechowski,145
eiland,145
parnell,145
roaming,145
sweeten,145
mowed,145
skin,145
baggage,145
walt,145
trap,145
specialists,145
modified,145
enigma,145
leveraged,145
emotionally,145
predicament,145
constructing,145
jarring,145
benjamin,145
northeast,145
perpetual,145
gloom,145
altitude,145
requirements,145
utilizes,145
heats,145
suboptimal,145
dimension,145
musical,145
upswing,145
swatting,145
placements,145
justification,145
maintenance,145
discord,145
ingredients,145
laughed,145
ivy,145
colson,145
kuhnel,145
hickey,144
wishful,144
yaz,144
amazin,144
northern,144
pie,144
swim,144
album,144
bernard,144
paris,144
hentges,144
hack,144
zip,144
seawolves,144
clinic,144
inflicted,144
humor,144
tragedy,144
reacted,144
thorough,144
unanimously,144
impressions,144
implementing,144
capra,144
scales,144
rage,144
micah,144
tucupita,144
unmatched,144
circled,144
koch,144
doorstep,144
calculates,144
sim,144
bittersweet,144
omission,144
arquimedes,143
impetus,143
instruction,143
punt,143
feats,143
fanbases,143
digest,143
haley,143
incumbents,143
stavenhagen,143
rocketed,143
entertained,143
impediment,143
cheers,143
gigantic,143
outgoing,143
ikf,143
wager,143
persisted,143
belts,143
agencies,143
neutralize,143
plausibly,143
uwasawa,143
retake,143
makita,142
bjb,142
hodges,142
meoli,142
dwindle,142
repeatable,142
biased,142
mandatory,142
professionals,142
tidbit,142
inactivity,142
abrupt,142
selloff,142
graduating,142
victorino,142
dubroff,142
restart,142
demoting,142
trek,142
clicks,142
raved,142
terrance,142
cuddyer,142
gameplan,142
movements,142
ildemaro,142
util,142
functioning,142
panda,142
fires,142
worker,142
succeeds,142
majestic,142
waning,142
berroa,142
yanked,142
pondering,142
shouting,142
roemon,141
silverman,141
allure,141
wishlist,141
garciaparra,141
australia,141
modesto,141
goods,141
eliminates,141
killebrew,141
climbs,141
teamed,141
benefiting,141
brakes,141
practices,141
tamp,141
tapping,141
scarcely,141
associate,141
songs,141
garry,141
solomon,141
emphatic,141
wraa,141
jul,141
dogged,141
variable,141
needn,141
lends,141
wrecked,141
sawamura,141
infectious,141
marketable,141
easton,141
treading,141
exacerbated,141
vaguely,141
concert,141
byung,140
jarrett,140
randall,140
drugs,140
tea,140
notables,140
midweek,140
asap,140
credibility,140
processes,140
titled,140
fundamentally,140
exhausting,140
lorusso,140
hustled,140
deflected,140
syr,140
lovely,140
weissert,140
stashed,140
student,140
arrangements,140
commonplace,140
clubbing,140
cite,140
autographs,140
